DATA LENGTH(steps) :
4798
STEP LENGTH(sec) :
0.005000

dPCz,         PEL_Q0,      PEL_Qx,      PEL_Qy,      PEL_Qz,      WST,         RSP,         RSR,         RSY,         REB,         RWY,         RWP,         LSP,         LSR,         LSY,         LEB,         LWY,         LWP,         NKY,         NK1,         NK2,         RF1,         RF2,         RF3,         RF4,         RF5,         LF1,         LF2,         LF3,         LF4,         LF5
-0.010744    0.999815     -0.005568    0.018280     -0.002208    0.000000     -77.499998   15.000000    46.148133    -44.655151   0.000000     -15.000001   -62.500001   -15.000000   -46.220313   -44.655130   0.000000     -15.000001   0.000000     19.458965    19.458965    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.009957    0.999812     -0.005737    0.018400     -0.002166    0.000000     -78.363449   15.000000    46.055636    -45.000000   0.000000     -14.661241   -63.469178   -15.000000   -46.171887   -45.000000   0.000000     -14.661241   0.000000     19.550008    19.550008    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.009299    0.999808     -0.005874    0.018585     -0.002099    0.000000     -79.219870   15.000000    46.071042    -45.344849   0.000000     -14.325667   -64.424228   -15.000000   -46.220313   -45.344870   0.000000     -14.325667   0.000000     19.458965    19.458965    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.008641    0.999804     -0.006011    0.018770     -0.002032    0.000000     -80.076291   15.000000    46.086448    -45.689698   0.000000     -13.990093   -65.379278   -15.000000   -46.268739   -45.689740   0.000000     -13.990093   0.000000     19.367922    19.367922    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.008126    0.999799     -0.006096    0.018991     -0.001939    0.000000     -80.911388   15.000000    46.209756    -46.027832   0.000000     -13.664026   -66.288395   -15.000000   -46.429580   -46.027879   0.000000     -13.664026   0.000000     19.096483    19.096483    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007610    0.999795     -0.006182    0.019211     -0.001846    0.000000     -81.746485   15.000000    46.333064    -46.365966   0.000000     -13.337959   -67.197513   -15.000000   -46.590421   -46.366017   0.000000     -13.337959   0.000000     18.825044    18.825044    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007246    0.999790     -0.006206    0.019458     -0.001732    0.000000     -82.545180   15.000000    46.564011    -46.690798   0.000000     -13.027551   -68.028325   -15.000000   -46.869291   -46.690816   0.000000     -13.027551   0.000000     18.378252    18.378252    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006881    0.999785     -0.006231    0.019706     -0.001618    0.000000     -83.343875   15.000000    46.794959    -47.015630   0.000000     -12.717142   -68.859137   -15.000000   -47.148160   -47.015616   0.000000     -12.717142   0.000000     17.931459    17.931459    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006670    0.999780     -0.006195    0.019982     -0.001489    0.000000     -84.089548   15.000000    47.133527    -47.320825   0.000000     -12.428262   -69.593095   -15.000000   -47.532432   -47.320717   0.000000     -12.428262   0.000000     17.317678    17.317678    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006459    0.999775     -0.006158    0.020259     -0.001360    0.000000     -84.835221   15.000000    47.472096    -47.626019   0.000000     -12.139381   -70.327052   -15.000000   -47.916704   -47.625818   0.000000     -12.139381   0.000000     16.703897    16.703897    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006396    0.999770     -0.006055    0.020536     -0.001223    0.000000     -85.508656   15.000000    47.918551    -47.905614   0.000000     -11.877502   -70.960301   -15.000000   -48.399695   -47.905233   0.000000     -11.877502   0.000000     15.934529    15.934529    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006334    0.999765     -0.005952    0.020812     -0.001085    0.000000     -86.182091   15.000000    48.365005    -48.185210   0.000000     -11.615622   -71.593550   -15.000000   -48.882686   -48.184648   0.000000     -11.615622   0.000000     15.165162    15.165162    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006415    0.999760     -0.005791    0.021103     -0.000946    0.000000     -86.761736   15.000000    48.917594    -48.433738   0.000000     -11.385695   -72.126090   -15.000000   -49.455260   -48.432880   0.000000     -11.385695   0.000000     14.254531    14.254531    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006496    0.999755     -0.005629    0.021393     -0.000807    0.000000     -87.341380   15.000000    49.470183    -48.682267   0.000000     -11.155768   -72.658630   -15.000000   -50.027834   -48.681112   0.000000     -11.155768   0.000000     13.343901    13.343901    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006752    0.999750     -0.005414    0.021683     -0.000671    0.000000     -87.814607   15.000000    50.123123    -48.894870   0.000000     -10.962088   -73.090461   -15.000000   -50.678823   -48.893281   0.000000     -10.962088   0.000000     12.308996    12.308996    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007008    0.999745     -0.005198    0.021973     -0.000535    0.000000     -88.287835   15.000000    50.776063    -49.107473   0.000000     -10.768407   -73.522292   -15.000000   -51.329811   -49.105451   0.000000     -10.768407   0.000000     11.274091    11.274091    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007453    0.999740     -0.004943    0.022272     -0.000407    0.000000     -88.653199   15.000000    51.522359    -49.280014   0.000000     -10.614466   -73.853415   -15.000000   -52.046391   -49.277421   0.000000     -10.614466   0.000000     10.134191    10.134191    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007897    0.999734     -0.004687    0.022571     -0.000278    0.000000     -89.018564   15.000000    52.268656    -49.452555   0.000000     -10.460524   -74.184537   -15.000000   -52.762972   -49.449392   0.000000     -10.460524   0.000000     8.994291     8.994291     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.008502    0.999729     -0.004403    0.022880     -0.000158    0.000000     -89.276308   15.000000    53.088291    -49.581730   0.000000     -10.348841   -74.414951   -15.000000   -53.531011   -49.577902   0.000000     -10.348841   0.000000     7.770597     7.770597     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.009106    0.999723     -0.004119    0.023189     -0.000039    0.000000     -89.534052   15.000000    53.907927    -49.710904   0.000000     -10.237159   -74.645364   -15.000000   -54.299051   -49.706413   0.000000     -10.237159   0.000000     6.546902     6.546902     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.009855    0.999718     -0.003809    0.023456     0.000070     0.000000     -89.684135   15.000000    54.768448    -49.790436   0.000000     -10.172503   -74.775069   -15.000000   -55.103428   -49.785309   0.000000     -10.172503   0.000000     5.262245     5.262245     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.010603    0.999712     -0.003500    0.023723     0.000179     0.000000     -89.834219   15.000000    55.628969    -49.869968   0.000000     -10.107848   -74.904774   -15.000000   -55.907806   -49.864205   0.000000     -10.107848   0.000000     3.977588     3.977588     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.011481    0.999707     -0.003185    0.023994     0.000276     0.000000     -89.876401   15.000000    56.503617    -49.901205   0.000000     -10.088636   -74.933770   -15.000000   -56.732718   -49.895079   0.000000     -10.088636   0.000000     2.655860     2.655860     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.012359    0.999701     -0.002869    0.024265     0.000374     0.000000     -89.918582   15.000000    57.378265    -49.932442   0.000000     -10.069424   -74.962766   -15.000000   -57.557630   -49.925953   0.000000     -10.069424   0.000000     1.334132     1.334132     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.013350    0.999695     -0.002555    0.024541     0.000461     0.000000     -89.852862   15.000000    58.246886    -49.920608   0.000000     -10.091599   -74.891053   -15.000000   -58.386891   -49.914447   0.000000     -10.091599   0.000000     -0.061908    -0.061908    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.014341    0.999689     -0.002241    0.024818     0.000548     0.000000     -89.787141   15.000000    59.115507    -49.908774   0.000000     -10.113775   -74.819340   -15.000000   -59.216151   -49.902941   0.000000     -10.113775   0.000000     -1.457948    -1.457948    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.015424    0.999684     -0.001933    0.025073     0.000623     0.000000     -89.613518   15.000000    59.961914    -49.852940   0.000000     -10.184234   -74.646919   -15.000000   -60.033484   -49.848765   0.000000     -10.184234   0.000000     -2.901086    -2.901086    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.016508    0.999678     -0.001626    0.025329     0.000698     0.000000     -89.439895   15.000000    60.808321    -49.797107   0.000000     -10.254694   -74.474497   -15.000000   -60.850817   -49.794589   0.000000     -10.254694   0.000000     -4.344223    -4.344223    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.017663    0.999672     -0.001331    0.025562     0.000759     0.000000     -89.158369   15.000000    61.618497    -49.694841   0.000000     -10.376210   -74.201367   -15.000000   -61.640153   -49.693579   0.000000     -10.376210   0.000000     -5.743128    -5.743128    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.018817    0.999666     -0.001036    0.025794     0.000820     0.000000     -88.876844   15.000000    62.428673    -49.592574   0.000000     -10.497726   -73.928236   -15.000000   -62.429488   -49.592569   0.000000     -10.497726   0.000000     -7.142034    -7.142034    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.020020    0.999660     -0.000762    0.026038     0.000864     0.000000     -88.487417   15.000000    63.189655    -49.444043   0.000000     -10.665682   -73.555011   -15.000000   -63.175254   -49.444038   0.000000     -10.665682   0.000000     -8.468259    -8.468259    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.021223    0.999654     -0.000488    0.026282     0.000909     0.000000     -88.097989   15.000000    63.950637    -49.295512   0.000000     -10.833639   -73.181785   -15.000000   -63.921021   -49.295508   0.000000     -10.833639   0.000000     -9.794484    -9.794484    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.022449    0.999648     -0.000236    0.026503     0.000933     0.000000     -87.600659   15.000000    64.649890    -49.104913   0.000000     -11.044366   -72.708664   -15.000000   -64.608444   -49.104910   0.000000     -11.044366   0.000000     -11.021015   -11.021015   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.023675    0.999642     0.000015     0.026724     0.000957     0.000000     -87.103329   15.000000    65.349143    -48.914315   0.000000     -11.255092   -72.235543   -15.000000   -65.295867   -48.914312   0.000000     -11.255092   0.000000     -12.247546   -12.247546   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.024900    0.999636     0.000240     0.026960     0.000955     0.000000     -86.498097   15.000000    65.972746    -48.685245   0.000000     -11.504349   -71.661912   -15.000000   -65.911284   -48.685243   0.000000     -11.504349   0.000000     -13.349401   -13.349401   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.026125    0.999630     0.000466     0.027196     0.000952     0.000000     -85.892865   15.000000    66.596348    -48.456175   0.000000     -11.753605   -71.088281   -15.000000   -66.526701   -48.456173   0.000000     -11.753605   0.000000     -14.451256   -14.451256   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.027325    0.999625     0.000660     0.027374     0.000914     0.000000     -85.179731   15.000000    67.130149    -48.193104   0.000000     -12.036275   -70.413942   -15.000000   -67.057893   -48.193103   0.000000     -12.036275   0.000000     -15.406033   -15.406033   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.028524    0.999620     0.000855     0.027552     0.000877     0.000000     -84.466596   15.000000    67.663949    -47.930034   0.000000     -12.318946   -69.739603   -15.000000   -67.589086   -47.930033   0.000000     -12.318946   0.000000     -16.360810   -16.360810   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.029674    0.999615     0.001015     0.027706     0.000794     0.000000     -83.663339   15.000000    68.096675    -47.638153   0.000000     -12.629200   -68.964554   -15.000000   -68.025659   -47.638152   0.000000     -12.629200   0.000000     -17.149028   -17.149028   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.030824    0.999611     0.001176     0.027859     0.000711     0.000000     -82.860081   15.000000    68.529400    -47.346272   0.000000     -12.939454   -68.189506   -15.000000   -68.462232   -47.346271   0.000000     -12.939454   0.000000     -17.937246   -17.937246   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.031902    0.999608     0.001295     0.027960     0.000572     0.000000     -81.997178   15.000000    68.855426    -47.031345   0.000000     -13.270890   -67.313749   -15.000000   -68.796047   -47.031345   0.000000     -13.270890   0.000000     -18.542920   -18.542920   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.032980    0.999605     0.001415     0.028060     0.000433     0.000000     -81.134274   15.000000    69.181452    -46.716418   0.000000     -13.602326   -66.437992   -15.000000   -69.129861   -46.716418   0.000000     -13.602326   0.000000     -19.148593   -19.148593   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.033964    0.999604     0.001489     0.028099     0.000228     0.000000     -80.234551   15.000000    69.400131    -46.384651   0.000000     -13.948119   -65.476051   -15.000000   -69.340977   -46.384651   0.000000     -13.948119   0.000000     -19.559347   -19.559347   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.034948    0.999603     0.001564     0.028139     0.000022     0.000000     -79.334828   15.000000    69.618810    -46.052885   0.000000     -14.293912   -64.514109   -15.000000   -69.552094   -46.052885   0.000000     -14.293912   0.000000     -19.970100   -19.970100   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.035821    0.999604     0.001593     0.028099     -0.000254    0.000000     -78.417431   15.000000    69.729937    -45.710798   0.000000     -14.646955   -63.507059   -15.000000   -69.648360   -45.710798   0.000000     -14.646955   0.000000     -20.177597   -20.177597   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.036693    0.999605     0.001622     0.028058     -0.000530    0.000000     -77.500035   15.000000    69.841065    -45.368711   0.000000     -14.999998   -62.500008   -15.000000   -69.744625   -45.368711   0.000000     -14.999998   0.000000     -20.385094   -20.385094   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.037437    0.999606     0.001609     0.027999     -0.000883    0.000000     -76.582641   15.000000    69.844290    -45.023013   0.000000     -15.353041   -61.492957   -15.000000   -69.747969   -45.023013   0.000000     -15.353041   0.000000     -20.385094   -20.385094   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.038181    0.999608     0.001596     0.027940     -0.001237    0.000000     -75.665248   15.000000    69.847516    -44.677315   0.000000     -15.706084   -60.485907   -15.000000   -69.751313   -44.677315   0.000000     -15.706084   0.000000     -20.385094   -20.385094   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.038783    0.999609     0.001545     0.027858     -0.001670    0.000000     -74.765529   15.000000    69.742839    -44.334780   0.000000     -16.051878   -59.523965   -15.000000   -69.660671   -44.334781   0.000000     -16.051878   0.000000     -20.177597   -20.177597   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.039386    0.999611     0.001494     0.027776     -0.002102    0.000000     -73.865811   15.000000    69.638162    -43.992246   0.000000     -16.397672   -58.562023   -15.000000   -69.570028   -43.992246   0.000000     -16.397672   0.000000     -19.970100   -19.970100   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.039839    0.999616     0.001408     0.027564     -0.002602    0.000000     -73.002911   15.000000    69.425849    -43.659592   0.000000     -16.729108   -57.686265   -15.000000   -69.365360   -43.659593   0.000000     -16.729108   0.000000     -19.559347   -19.559347   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.040291    0.999620     0.001321     0.027351     -0.003102    0.000000     -72.140010   15.000000    69.213535    -43.326939   0.000000     -17.060544   -56.810507   -15.000000   -69.160692   -43.326939   0.000000     -17.060544   0.000000     -19.148593   -19.148593   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.040591    0.999625     0.001211     0.027105     -0.003668    0.000000     -71.336751   15.000000    68.893585    -43.010702   0.000000     -17.370798   -56.035459   -15.000000   -68.834955   -43.010702   0.000000     -17.370798   0.000000     -18.542920   -18.542920   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.040890    0.999630     0.001101     0.026860     -0.004234    0.000000     -70.533493   15.000000    68.573634    -42.694466   0.000000     -17.681052   -55.260410   -15.000000   -68.509217   -42.694466   0.000000     -17.681052   0.000000     -17.937246   -17.937246   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.041040    0.999634     0.000977     0.026583     -0.004857    0.000000     -69.820354   15.000000    68.146475    -42.400876   0.000000     -17.963723   -54.586070   -15.000000   -68.080075   -42.400876   0.000000     -17.963723   0.000000     -17.149028   -17.149028   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.041190    0.999639     0.000854     0.026305     -0.005481    0.000000     -69.107214   15.000000    67.719315    -42.107286   0.000000     -18.246393   -53.911730   -15.000000   -67.650932   -42.107287   0.000000     -18.246393   0.000000     -16.360810   -16.360810   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.041203    0.999643     0.000723     0.026001     -0.006150    0.000000     -68.501978   15.000000    67.190573    -41.842140   0.000000     -18.495649   -53.338099   -15.000000   -67.126330   -41.842141   0.000000     -18.495649   0.000000     -15.406033   -15.406033   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.041215    0.999646     0.000593     0.025697     -0.006819    0.000000     -67.896741   15.000000    66.661831    -41.576994   0.000000     -18.744905   -52.764467   -15.000000   -66.601728   -41.576995   0.000000     -18.744905   0.000000     -14.451256   -14.451256   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.041099    0.999652     0.000466     0.025288     -0.007497    0.000000     -67.399406   15.000000    66.044431    -41.345520   0.000000     -18.955632   -52.291345   -15.000000   -65.991947   -41.345521   0.000000     -18.955632   0.000000     -13.349401   -13.349401   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.040983    0.999657     0.000339     0.024879     -0.008175    0.000000     -66.902072   15.000000    65.427032    -41.114046   0.000000     -19.166358   -51.818223   -15.000000   -65.382166   -41.114047   0.000000     -19.166358   0.000000     -12.247546   -12.247546   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.040706    0.999664     0.000220     0.024383     -0.008841    0.000000     -66.512639   15.000000    64.736806    -40.920763   0.000000     -19.334315   -51.444997   -15.000000   -64.699359   -40.920764   0.000000     -19.334315   0.000000     -11.021015   -11.021015   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.040429    0.999669     0.000101     0.023887     -0.009507    0.000000     -66.123207   15.000000    64.046581    -40.727479   0.000000     -19.502272   -51.071771   -15.000000   -64.016552   -40.727481   0.000000     -19.502272   0.000000     -9.794484    -9.794484    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.039977    0.999673     -0.000001    0.023435     -0.010193    0.000000     -65.841677   15.000000    63.298563    -40.576034   0.000000     -19.623788   -50.798640   -15.000000   -63.274342   -40.576036   0.000000     -19.623788   0.000000     -8.468288    -8.468288    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.039526    0.999677     -0.000103    0.022983     -0.010880    0.000000     -65.560147   15.000000    62.550545    -40.424589   0.000000     -19.745304   -50.525509   -15.000000   -62.532132   -40.424591   0.000000     -19.745304   0.000000     -7.142091    -7.142091    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.038932    0.999683     -0.000188    0.022408     -0.011500    0.000000     -65.386519   15.000000    61.759348    -40.317616   0.000000     -19.815764   -50.353087   -15.000000   -61.745269   -40.319321   0.000000     -19.815764   0.000000     -5.743157    -5.743157    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.038337    0.999688     -0.000272    0.021833     -0.012120    0.000000     -65.212892   15.000000    60.968151    -40.210643   0.000000     -19.886224   -50.180664   -15.000000   -60.958406   -40.214050   0.000000     -19.886224   0.000000     -4.344223    -4.344223    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.037617    0.999693     -0.000337    0.021265     -0.012735    0.000000     -65.147166   15.000000    60.148807    -40.152651   0.000000     -19.908399   -50.108951   -15.000000   -60.142449   -40.155139   0.000000     -19.908399   0.000000     -2.901114    -2.901114    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.036897    0.999697     -0.000402    0.020697     -0.013351    0.000000     -65.081441   15.000000    59.329463    -40.094659   0.000000     -19.930575   -50.037237   -15.000000   -59.326492   -40.096228   0.000000     -19.930575   0.000000     -1.458006    -1.458006    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.036064    0.999701     -0.000448    0.020086     -0.013943    0.000000     -65.123617   15.000000    58.497321    -40.083380   0.000000     -19.911363   -50.066233   -15.000000   -58.497510   -40.081216   0.000000     -19.911363   0.000000     -0.061937    -0.061937    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.035230    0.999705     -0.000495    0.019476     -0.014535    0.000000     -65.165794   15.000000    57.665179    -40.072101   0.000000     -19.892152   -50.095228   -15.000000   -57.668527   -40.066204   0.000000     -19.892152   0.000000     1.334132     1.334132     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.034296    0.999710     -0.000524    0.018801     -0.015069    0.000000     -65.315873   15.000000    56.835742    -40.101509   0.000000     -19.827497   -50.224932   -15.000000   -56.842803   -40.094290   0.000000     -19.827497   0.000000     2.655860     2.655860     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.033363    0.999714     -0.000552    0.018127     -0.015602    0.000000     -65.465952   15.000000    56.006304    -40.130916   0.000000     -19.762841   -50.354636   -15.000000   -56.017078   -40.122377   0.000000     -19.762841   0.000000     3.977588     3.977588     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.032344    0.999719     -0.000565    0.017408     -0.016068    0.000000     -65.723693   15.000000    55.195047    -40.207293   0.000000     -19.651158   -50.585049   -15.000000   -55.210820   -40.198802   0.000000     -19.651158   0.000000     5.262245     5.262245     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.031326    0.999724     -0.000578    0.016689     -0.016535    0.000000     -65.981434   15.000000    54.383790    -40.283670   0.000000     -19.539475   -50.815462   -15.000000   -54.404562   -40.275228   0.000000     -19.539475   0.000000     6.546902     6.546902     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.030240    0.999728     -0.000579    0.015979     -0.016966    0.000000     -66.346797   15.000000    53.606018    -40.409123   0.000000     -19.385534   -51.146584   -15.000000   -53.633610   -40.401381   0.000000     -19.385534   0.000000     7.770597     7.770597     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.029154    0.999732     -0.000580    0.015269     -0.017398    0.000000     -66.712160   15.000000    52.828246    -40.534577   0.000000     -19.231593   -51.477706   -15.000000   -52.862658   -40.527533   0.000000     -19.231593   0.000000     8.994291     8.994291     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.028017    0.999737     -0.000568    0.014544     -0.017746    0.000000     -67.185386   15.000000    52.099025    -40.703400   0.000000     -19.037914   -51.909536   -15.000000   -52.142185   -40.697256   0.000000     -19.037914   0.000000     10.134191    10.134191    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.026880    0.999741     -0.000556    0.013818     -0.018095    0.000000     -67.658613   15.000000    51.369803    -40.872223   0.000000     -18.844234   -52.341367   -15.000000   -51.421712   -40.866979   0.000000     -18.844234   0.000000     11.274091    11.274091    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.025712    0.999745     -0.000536    0.013110     -0.018374    0.000000     -68.238258   15.000000    50.704008    -41.081418   0.000000     -18.614307   -52.873906   -15.000000   -50.765919   -41.077026   0.000000     -18.614307   0.000000     12.308996    12.308996    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.024543    0.999749     -0.000515    0.012402     -0.018654    0.000000     -68.817904   15.000000    50.038212    -41.290613   0.000000     -18.384380   -53.406445   -15.000000   -50.110126   -41.287072   0.000000     -18.384380   0.000000     13.343901    13.343901    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.023362    0.999754     -0.000487    0.011721     -0.018848    0.000000     -69.491339   15.000000    49.452010    -41.536204   0.000000     -18.122500   -54.039694   -15.000000   -49.531922   -41.533358   0.000000     -18.122500   0.000000     14.254531    14.254531    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.022182    0.999758     -0.000459    0.011039     -0.019043    0.000000     -70.164775   15.000000    48.865808    -41.781795   0.000000     -17.860621   -54.672942   -15.000000   -48.953718   -41.779643   0.000000     -17.860621   0.000000     15.165162    15.165162    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
