-0.225000	-0.225000	0.225000	-0.000974	-0.000003	-0.000071	0.000000	0.349066	-0.436332	0.000000	-1.919862	0.000000	-0.174533	0.349066	0.436332	0.000000	-1.919862	0.000000	-0.174533	0.000000	-0.025237	-0.669229	1.225902	-0.557196	0.025237	0.000000	0.025237	-0.669229	1.225902	-0.557196	-0.025237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.450000	-0.450000	0.450000	-0.001871	-0.000006	-0.000136	0.000000	0.349062	-0.436323	0.000019	-1.919872	-0.000013	-0.174549	0.349063	0.436323	-0.000015	-1.919872	0.000017	-0.174549	0.000000	-0.025242	-0.669234	1.225919	-0.557208	0.025245	-0.000000	0.025226	-0.669220	1.225891	-0.557195	-0.025228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.675000	-0.675000	0.675000	-0.002694	-0.000009	-0.000195	0.000001	0.349054	-0.436304	0.000056	-1.919891	-0.000042	-0.174582	0.349056	0.436304	-0.000046	-1.919891	0.000052	-0.174582	0.000001	-0.025252	-0.669245	1.225952	-0.557230	0.025260	-0.000000	0.025203	-0.669201	1.225868	-0.557191	-0.025210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.900000	-0.900000	0.900000	-0.003448	-0.000012	-0.000248	0.000001	0.349042	-0.436276	0.000111	-1.919921	-0.000088	-0.174631	0.349046	0.436276	-0.000092	-1.919921	0.000103	-0.174631	0.000001	-0.025266	-0.669261	1.226003	-0.557264	0.025283	-0.000000	0.025168	-0.669173	1.225834	-0.557185	-0.025183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.125000	-1.125000	1.125000	-0.004137	-0.000015	-0.000296	0.000002	0.349026	-0.436239	0.000185	-1.919960	-0.000153	-0.174696	0.349033	0.436239	-0.000155	-1.919960	0.000171	-0.174696	0.000002	-0.025286	-0.669283	1.226070	-0.557309	0.025314	-0.000001	0.025121	-0.669134	1.225787	-0.557176	-0.025147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.350000	-1.350000	1.350000	-0.004762	-0.000017	-0.000339	0.000002	0.349005	-0.436192	0.000276	-1.920008	-0.000235	-0.174778	0.349017	0.436192	-0.000235	-1.920008	0.000255	-0.174778	0.000003	-0.025311	-0.669310	1.226155	-0.557365	0.025351	-0.000001	0.025063	-0.669086	1.225728	-0.557164	-0.025102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.575000	-1.575000	1.575000	-0.005328	-0.000020	-0.000377	0.000003	0.348981	-0.436136	0.000385	-1.920067	-0.000334	-0.174876	0.348997	0.436136	-0.000331	-1.920067	0.000356	-0.174876	0.000004	-0.025341	-0.669343	1.226256	-0.557432	0.025396	-0.000002	0.024992	-0.669028	1.225655	-0.557149	-0.025048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.800000	-1.800000	1.800000	-0.005837	-0.000022	-0.000411	0.000004	0.348953	-0.436070	0.000511	-1.920135	-0.000449	-0.174990	0.348974	0.436070	-0.000445	-1.920135	0.000473	-0.174990	0.000005	-0.025376	-0.669381	1.226374	-0.557510	0.025449	-0.000002	0.024909	-0.668960	1.225569	-0.557131	-0.024985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-2.025000	-2.025000	2.025000	-0.006293	-0.000024	-0.000440	0.000004	0.348922	-0.435996	0.000654	-1.920213	-0.000581	-0.175120	0.348947	0.435996	-0.000575	-1.920213	0.000606	-0.175120	0.000006	-0.025417	-0.669426	1.226509	-0.557599	0.025508	-0.000003	0.024814	-0.668882	1.225469	-0.557109	-0.024912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-2.250000	-2.250000	2.250000	-0.006697	-0.000026	-0.000466	0.000005	0.348886	-0.435911	0.000813	-1.920301	-0.000730	-0.175267	0.348917	0.435911	-0.000724	-1.920301	0.000755	-0.175267	0.000007	-0.025464	-0.669476	1.226661	-0.557698	0.025574	-0.000004	0.024707	-0.668793	1.225354	-0.557083	-0.024831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-2.475000	-2.475000	2.475000	-0.007052	-0.000028	-0.000488	0.000006	0.348847	-0.435818	0.000988	-1.920398	-0.000895	-0.175430	0.348884	0.435818	-0.000890	-1.920398	0.000919	-0.175430	0.000009	-0.025516	-0.669532	1.226829	-0.557809	0.025648	-0.000005	0.024588	-0.668694	1.225225	-0.557052	-0.024741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-2.700000	-2.700000	2.700000	-0.007361	-0.000030	-0.000506	0.000006	0.348804	-0.435715	0.001179	-1.920506	-0.001077	-0.175610	0.348847	0.435715	-0.001073	-1.920506	0.001099	-0.175610	0.000010	-0.025574	-0.669594	1.227015	-0.557930	0.025728	-0.000006	0.024456	-0.668584	1.225082	-0.557017	-0.024642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-2.925000	-2.925000	2.925000	-0.007625	-0.000032	-0.000522	0.000007	0.348757	-0.435603	0.001387	-1.920623	-0.001275	-0.175806	0.348806	0.435603	-0.001275	-1.920623	0.001294	-0.175806	0.000012	-0.025638	-0.669662	1.227217	-0.558062	0.025815	-0.000008	0.024311	-0.668464	1.224923	-0.556978	-0.024533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-3.150000	-3.150000	3.150000	-0.007847	-0.000034	-0.000534	0.000007	0.348707	-0.435481	0.001610	-1.920749	-0.001489	-0.176018	0.348762	0.435481	-0.001495	-1.920749	0.001503	-0.176018	0.000013	-0.025708	-0.669736	1.227436	-0.558205	0.025909	-0.000010	0.024154	-0.668333	1.224748	-0.556934	-0.024416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-3.375000	-3.375000	3.375000	-0.008028	-0.000035	-0.000543	0.000008	0.348653	-0.435351	0.001849	-1.920886	-0.001720	-0.176246	0.348715	0.435351	-0.001733	-1.920886	0.001728	-0.176246	0.000015	-0.025784	-0.669817	1.227672	-0.558359	0.026010	-0.000011	0.023984	-0.668191	1.224557	-0.556884	-0.024290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-3.600000	-3.600000	3.600000	-0.008170	-0.000037	-0.000549	0.000008	0.348596	-0.435210	0.002103	-1.921032	-0.001967	-0.176491	0.348664	0.435210	-0.001989	-1.921032	0.001967	-0.176491	0.000016	-0.025866	-0.669903	1.227925	-0.558522	0.026117	-0.000013	0.023801	-0.668039	1.224351	-0.556829	-0.024154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-3.825000	-3.825000	3.825000	-0.008275	-0.000038	-0.000553	0.000008	0.348535	-0.435061	0.002372	-1.921188	-0.002230	-0.176751	0.348610	0.435061	-0.002264	-1.921188	0.002221	-0.176751	0.000018	-0.025954	-0.669997	1.228194	-0.558697	0.026230	-0.000016	0.023605	-0.667876	1.224128	-0.556768	-0.024010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-4.050000	-4.050000	4.050000	-0.008345	-0.000040	-0.000554	0.000008	0.348471	-0.434902	0.002657	-1.921353	-0.002509	-0.177029	0.348552	0.434902	-0.002557	-1.921353	0.002489	-0.177029	0.000019	-0.026049	-0.670096	1.228481	-0.558881	0.026349	-0.000018	0.023397	-0.667701	1.223888	-0.556702	-0.023857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-4.275000	-4.275000	4.275000	-0.008380	-0.000041	-0.000553	0.000008	0.348404	-0.434734	0.002956	-1.921528	-0.002803	-0.177322	0.348490	0.434734	-0.002868	-1.921528	0.002770	-0.177322	0.000020	-0.026150	-0.670202	1.228784	-0.559076	0.026475	-0.000021	0.023175	-0.667516	1.223631	-0.556629	-0.023694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-4.500000	-4.500000	4.500000	-0.008383	-0.000042	-0.000549	0.000008	0.348333	-0.434557	0.003271	-1.921713	-0.003113	-0.177632	0.348425	0.434557	-0.003198	-1.921713	0.003065	-0.177632	0.000022	-0.026257	-0.670314	1.229104	-0.559282	0.026607	-0.000024	0.022940	-0.667320	1.223357	-0.556550	-0.023523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
